id,danceability,energy,key,loudness,acousticness,valence,tempo,cluster
7aetPME2AVagb4pKlIVbHM,0.692,0.938,11,-6.25,0.205,0.71,118.578,34
27kKrfGjxtsLHggpC33MCR,0.684,0.797,10,-8.001,0.00281,0.379,121.094,24
2vRbn7ZmxrkEO2SBfxJe3V,0.849,0.448,10,-15.46,0.0265,0.702,124.035,60
3RSvIGylwXhu3r83K1bkJJ,0.619,0.862,6,-12.457,0.0258,0.761,127.049,62
5KHuz0H273zY0wN6aBebB3,0.767,0.964,1,-7.587,0.00516,0.512,121.962,68
7wAPKByejF2gAMm9PoWkXN,0.689,0.842,7,-8.471,0.133,0.429,109.931,31
2w6c7A9bfstvqCVOCF6UmV,0.577,0.981,9,-10.328,0.00303,0.172,126.009,18
4XbAHiP83NvAj1rW2vIrys,0.778,0.842,2,-8.897,0.0345,0.788,121.974,61
3kdJEtRfy0SMVMyuwU8KJs,0.62,0.847,10,-6.701,0.00019,0.434,123.733,0
5SMnHUNB2iBm3rkuoHpIZO,0.731,0.859,10,-6.209,0.000652,0.573,121.867,24
50OKS8aOeuiegMnJuPKUeN,0.742,0.855,1,-8.344,0.0317,0.0455,138.008,13
0mXFXApXwB0dlP1Adh9ne7,0.626,0.929,0,-5.784,0.0266,0.407,133.017,13
5N80aklIwhM08q633wWQCK,0.67,0.969,6,-4.975,0.00132,0.192,132.002,50
4NGwhkwJzROYFJKNFmFHus,0.691,0.873,7,-10.123,0.173,0.183,135.017,50
7CYS0ibZaJm201ZKonnqih,0.707,0.893,7,-7.449,0.00712,0.159,130.009,50
7kXnFFxdau1mKmTHs4CYt3,0.71,0.76,6,-10.72,0.199,0.0925,129.995,50
3RuegyAnJON9JSi916xbQY,0.768,0.787,9,-8.233,0.0228,0.0916,130.045,50
4zRPvp6MSPCSAmaOJJgkFU,0.795,0.812,10,-5.993,0.00142,0.25,130.002,50
216VaEa5u8Z90Ql8WrySsZ,0.621,0.925,8,-6.204,0.0199,0.0369,136.495,50
3auek7MSZUmpBNdA8vArVL,0.625,0.825,1,-8.367,0.0291,0.125,135.01,13
4ZXWpDKSJBcnWG8Q6iVjT7,0.535,0.948,5,-6.702,0.00362,0.0279,135.999,18
3P1U26uNScZlDt2QD02YS5,0.678,0.877,9,-6.435,0.00577,0.191,131.976,50
25dFcH5EsCJLMSmFDDJLT3,0.78,0.986,7,-3.446,0.0214,0.397,130.007,50
2FF5J77Rienbt1gh44npLa,0.696,0.94,6,-6.996,0.000974,0.317,129.986,50
5tXmO8vouyWoyWt8WvOvIA,0.675,0.825,11,-7.331,0.0106,0.557,129.999,24
5bAmqp96l9YO7V8LW5sUjZ,0.51,0.842,1,-9.901,0.00128,0.146,132.0,13
1tkS8yt5NwTZkqFvZMxM0F,0.784,0.888,4,-6.617,0.0158,0.13,135.995,50
1eMUGMEWrvTXYWrPobq2dH,0.609,0.912,11,-6.593,0.0196,0.0391,135.027,18
1WgyirbL3CSFD9CUktHoEU,0.63,0.973,0,-5.251,0.000645,0.474,146.007,39
3kEESvip59Vvej6YtzG2HO,0.732,0.898,7,-6.608,0.0113,0.251,135.99,50
6SXDCetQJ7sJoofdSUVTFA,0.777,0.932,2,-9.067,0.000139,0.0298,134.999,13
1XHpCFTzRZi9zD0aY7SYy1,0.628,0.956,10,-5.634,0.00127,0.0688,135.003,18
13YWp1iozoy7YACZsRqRnK,0.673,0.874,9,-7.17,0.00063,0.239,135.004,50
0rRktaJzIA6OYB82s6r8jz,0.588,0.997,1,-4.623,3.53e-05,0.0739,133.994,13
7j1PrKIG74gMuXlfEZl295,0.712,0.729,6,-5.908,0.000364,0.396,131.0,31
3YR7XdHKPA21815NjqWZeB,0.704,0.943,8,-6.758,0.00422,0.0608,129.995,50
71kWlO1RX3LoRTrIJgbDwA,0.803,0.871,0,-7.957,0.0102,0.69,128.061,61
0VmJzhgE3LmfzJa1FdYHkl,0.67,0.966,1,-9.557,0.00257,0.144,127.985,13
7dQWBRCRBhgbaRATAI6OqD,0.71,0.673,8,-10.015,0.0368,0.196,127.99,58
19MYFJHlTK4bUn3wYEl3TO,0.806,0.753,9,-6.445,0.000948,0.716,125.993,69
2tfiF1GUsv0z78VraiNU5A,0.727,0.807,2,-6.25,0.000404,0.347,129.985,13
6ohzW6SWk4erB5DWFGUPaK,0.725,0.808,1,-6.859,0.0121,0.0694,131.019,13
2lHBQNCTJjSldyb61SeZeD,0.722,0.845,10,-7.891,0.0996,0.57,133.998,24
0dDGl66J8riMFyp2yUn88W,0.635,0.983,1,-6.252,0.199,0.035,132.004,13
3dwDBE5AMcHLxemIAEp2xb,0.788,0.915,7,-4.904,0.000695,0.0934,132.005,50
42BajmF7S541Gl8eUELqKl,0.783,0.988,6,-3.556,0.000581,0.277,133.988,50
3w5ugWaYMy17jjyUXNA7yq,0.705,0.957,11,-6.026,0.00947,0.0615,133.007,50
61oyfNObrxtVhsjW6Sldoz,0.848,0.837,8,-9.31,0.0483,0.284,133.988,50
3ZgmxuPgPWwqxy3Qozdr2H,0.731,0.751,6,-11.133,0.194,0.16,138.999,58
4pM9FUA8bvHMc3VuL9GgUT,0.565,0.854,9,-8.168,0.0122,0.154,135.013,18
0V6GWgubCBR8955ZWtJ4WR,0.62,0.701,1,-9.663,0.000809,0.187,134.999,10
4WvfqOcx8jQEeJVKnZ9KgG,0.719,0.756,1,-16.502,0.0662,0.129,135.988,10
6GoOF1Ao8tu8BFwBGSbwdV,0.732,0.95,0,-5.674,0.0025,0.731,132.982,61
1kMObCQiYe5opqybH7ZNPD,0.732,0.627,11,-13.712,0.000174,0.266,131.007,12
5CTd3hqGRzb8FYu7M2j9JE,0.671,0.895,11,-4.711,0.000726,0.224,131.974,50
73TeOQxZq4VMxooPmZ4KEr,0.789,0.957,7,-6.644,0.0261,0.409,132.004,50
1SyfZAsQpy1ITVx96ZCjZy,0.577,0.894,8,-7.955,0.0117,0.15,131.996,18
39stAgopu3xQH0ZpEiNNw3,0.618,0.924,10,-4.224,0.014,0.115,130.012,18
2XWBbVold8LNroIDyeockI,0.643,0.968,6,-5.894,0.00153,0.473,131.035,6
14QvBZPWC0ztCfiEnQRS6T,0.75,0.797,0,-6.874,0.00235,0.222,129.982,13
5J7b7SmcTkhmO31mF0tEja,0.572,0.913,10,-8.185,0.00493,0.198,129.993,18
2N0F739pJcD6b4uQe6NxDr,0.695,0.95,6,-8.43,0.000327,0.184,131.988,50
7K3OyIuvYF1qcwr4xqILeu,0.707,0.815,7,-6.2,0.00499,0.148,133.024,50
10OXHKcZZA1KBWbPYB1x90,0.688,0.933,7,-6.308,0.000515,0.172,133.975,50
0rUd34miBQcQTzevrULn3G,0.662,0.805,7,-4.075,0.00389,0.171,135.999,50
5Ig2RPAPLrkAkFpyr8uAPj,0.786,0.908,7,-10.402,0.00609,0.0543,134.995,50
3mlkpFLHRHmVUho7xJcKit,0.569,0.882,1,-7.489,0.00148,0.0886,135.996,13
5VOlgrZaSeoGPAZxOjmHiO,0.639,0.918,11,-8.736,0.00181,0.276,133.021,50
3XZOviqLQTQdVrLlCOH8Ji,0.737,0.99,7,-4.795,0.000728,0.184,129.021,50
7vmXmhia1MFqu8t3IAYOkP,0.542,0.945,11,-4.711,0.000435,0.0387,128.969,18
3dYD57lRAUcMHufyqn9GcI,0.566,0.664,4,-5.303,0.634,0.437,128.945,52
2V4bv1fNWfTcyRJKmej6Sj,0.768,0.82,7,-4.63,0.179,0.625,129.965,9
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,0.371,0.62,78.558,1
4Ub8UsjWuewQrPhuepfVpd,0.679,0.715,9,-6.383,0.0755,0.571,127.435,24
3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0.284,0.758,100.024,28
7wMq5n8mYSKlQIGECKUgTX,0.421,0.873,10,-4.343,0.0654,0.629,84.786,63
78W8wiUIlQ2SnWY9TVowKZ,0.497,0.865,0,-3.19,0.0306,0.595,125.96,39
6wJwkMo278iWVlWl1XQ4WA,0.616,0.789,7,-4.874,0.053,0.621,83.066,66
2CEgGE6aESpnmtfiZwYlbV,0.751,0.783,4,-3.724,0.00379,0.816,119.975,3
71R6zJsrF3ffc3TBFHfivX,0.706,0.842,0,-4.628,0.0476,0.818,104.958,15
6ku3i5WNrsY3qhOq6ua9TL,0.327,0.941,1,-3.294,0.0231,0.707,129.738,22
2N2QvMYwyYHE8V4KZbbG4i,0.472,0.815,9,-4.002,0.171,0.81,98.017,59
0ltBH1JNzSvQJPjJpvTu9B,0.754,0.933,0,-5.786,0.0199,0.75,103.992,15
45hOioMDJktr86iKDHC8gr,0.56,0.959,7,-2.433,0.000722,0.669,163.983,21
6epn3r7S14KUqlReYr77hA,0.728,0.859,5,-5.237,0.0401,0.535,65.043,66
5HE3z4Ew7wZ91l3ZOpGKa4,0.693,0.822,4,-5.441,0.00616,0.763,126.035,9
1j7GNdjuK5wfmvxCbVcWMY,0.687,0.855,7,-5.341,0.0486,0.647,130.029,9
69ghzc538EQSVon2Gm3wrr,0.58,0.75,4,-4.421,0.159,0.728,86.938,66
0seHreoI3kwp38OlEgLLnT,0.695,0.628,11,-6.498,0.0539,0.529,144.114,55
2V65y3PX4DkRhy1djlxd9p,0.612,0.84,11,-3.145,0.112,0.438,129.042,0
3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,0.0291,0.847,146.078,61
4zuy08yhEhlu5YSTM3WqRD,0.492,0.857,7,-2.634,0.0841,0.393,129.973,18
62yJjFtgkhUrXktIoSjgP2,0.448,0.784,9,-3.686,0.106,0.236,136.245,18
3bC1ahPIYt1btJzSSEyyrF,0.747,0.937,0,-5.746,0.0208,0.739,103.976,15
05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,0.41,0.58,124.989,9
3tgZ9vmhuAY9wEoNUJskzV,0.589,0.966,11,-4.106,0.03,0.802,129.983,34
2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,5,-6.849,0.019,0.501,130.033,20
0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,0.0038,0.643,124.08,39
6CjtS2JZH9RkDz5UVInsa9,0.781,0.526,6,-6.986,0.0633,0.665,94.993,7
0BBZuOGGBj9u4X3rAfmae8,0.691,0.921,8,-1.702,0.173,0.8,130.072,34
37sINbJZcFdHFAsVNsPq1i,0.49,0.885,3,-4.121,0.00218,0.64,166.996,22
3zrYNl1aMdFrQkcOjKVr5u,0.693,0.822,4,-5.441,0.00616,0.763,126.035,9
1QzFhzIOW7CyRJLpmq5CM0,0.663,0.705,1,-4.972,0.0654,0.477,122.014,29
03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.871,0.00417,0.749,132.067,34
4yOn1TEcfsKHUJCL2h1r8I,0.668,0.758,7,-3.589,0.0338,0.531,135.958,9
2XMTqoHHSH0lvuXrvIEdco,0.683,0.708,5,-6.244,0.0398,0.355,92.991,14
43lwHSTEexXRVVeXZtAtfi,0.504,0.912,1,-2.867,0.199,0.248,189.983,53
6LtPIXlIzPOTF8vTecYjRe,0.635,0.647,5,-5.864,0.192,0.201,104.058,14
0WSjVLITbxV6kVXndziQDm,0.586,0.896,5,-4.132,0.00945,0.103,125.744,18
3P3pw6C19j31Rnzgo3JG7o,0.73,0.861,1,-4.1,0.39,0.704,117.965,15
6smhpAoDKenJyDztNHf0HH,0.678,0.842,8,-5.37,0.0414,0.493,122.016,24
3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4,-4.868,0.0118,0.235,84.264,32
6lBQ0SMCrJ7zy1LSCuXqwV,0.504,0.847,7,-6.81,0.00434,0.28,127.854,18
476j7IDRIDRvv1Xu71EVc8,0.56,0.551,0,-5.446,0.445,0.263,119.777,52
6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0.0841,0.548,90.024,7
563SfWAHJs4FBZMkRN0IFN,0.688,0.533,6,-8.363,0.0355,0.567,164.069,55
6O5TrlFWTYvznd9fMC0VvU,0.376,0.595,3,-5.936,0.303,0.265,144.361,8
3bNv3VuUOKgrf5hu3YcuRo,0.556,0.319,9,-8.251,0.893,0.294,135.187,11
3di5hcvxxciiqwMH1jarhY,0.603,0.67,2,-3.882,0.00408,0.446,107.993,29
3VVuTYI50T7t0zznR91LNG,0.59,0.749,8,-6.246,0.333,0.486,117.982,31
6hvNLxrHBdR1qzdrKasCPE,0.645,0.434,0,-7.791,0.00187,0.249,100.01,10
3B7udSGy2PfgoCniMSb523,0.581,0.0549,10,-20.514,0.559,0.234,152.037,40
5hnyJvgoWiQUYZttV4wXy6,0.56,0.595,9,-4.53,0.199,0.144,104.011,14
6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,0.857,0.0765,141.284,37
4IXiFMhtXEbSEG8UoAeTwD,0.651,0.741,4,-5.067,0.00293,0.386,168.02,41
1gou2U6ZcLKXLBC3MYVtEu,0.669,0.846,4,-3.976,0.15,0.793,150.014,6
4htrHrq1AB38vprDEha0hv,0.542,0.644,3,-6.196,0.0219,0.545,153.972,22
26nr9XnFCYWxBTIP7HyWXg,0.774,0.839,5,-3.948,0.027,0.923,142.985,3
02RaNOB5CIiXAhgvLE6Xp0,0.656,0.675,1,-7.455,0.119,0.353,126.889,10
3PfG2rMOU9HglycfbIC4yM,0.737,0.95,6,-2.522,0.017,0.968,127.0,3
1ttYNQjND5nBtUnpNMlLQQ,0.578,0.839,2,-3.806,0.000649,0.509,121.995,39
6LoQHIo74tOzQ8EsLEkhgF,0.546,0.787,7,-4.1,0.0101,0.573,79.979,66
46jLy47W8rkf8rEX04gMKB,0.552,0.689,10,-6.444,0.0915,0.349,99.961,36
2KMJ5CoxY4ECG9TZyNWmpv,0.702,0.82,7,-4.323,0.196,0.52,107.936,9
1XjMCUz7uwqZ1gdvbbyKtq,0.679,0.882,11,-4.313,0.000806,0.797,136.065,34
6SLTPbDxDYR0uSMTT7gSb7,0.725,0.844,11,-3.707,0.363,0.711,104.001,59
6C7q15ShKWrRX450ZEcL2i,0.565,0.957,3,-4.167,0.00923,0.175,127.953,13
4S9zTd8Oj77G0WhHK3Apuk,0.718,0.776,7,-5.208,0.000624,0.622,120.015,9
6fUZcsrj2DM5NGJtRnqW29,0.535,0.829,4,-4.371,0.0713,0.573,127.952,6
4KgWBRfUQtKIeFcdY4r1Lv,0.416,0.849,1,-4.909,0.00864,0.147,125.098,13
5PEleSkK4p4E1sx3x7cOLt,0.615,0.811,6,-4.316,0.0188,0.808,167.995,21
7hJIKKoQO6riG2rrRvDpU0,0.529,0.876,5,-5.649,0.00102,0.282,144.998,18
11xsm79HwpWV1C1lMXoVo9,0.797,0.962,1,-4.239,0.000359,0.422,128.047,68
17qKKAYkmzwOgnD8QGviC7,0.718,0.912,3,-4.317,0.00268,0.316,132.048,13
3lXqWjqjgVkFbBesfRaTvE,0.611,0.941,0,-1.958,0.00326,0.588,128.003,39
59ZKt9xMScU8jsgYPdwqpF,0.559,0.815,9,-6.325,0.00363,0.209,128.001,18
2WEiz65hkQPlThgncVH34T,0.56,0.854,1,-4.878,0.00901,0.274,126.001,13
6EsH66Uto1zwZlDGQ6RokU,0.534,0.711,10,-5.927,0.05,0.3,128.102,18
4NNo6yFzKvX4HsTcaH6WIU,0.66,0.907,6,-3.351,0.131,0.624,127.96,9
2PTvik6EqPAIYOclAB3SU8,0.645,0.984,4,-7.051,0.164,0.553,144.954,6
4iMu9le3ytNO3tvgVpQANx,0.561,0.87,8,-6.103,0.0015,0.498,129.98,0
1j76V9cJO7O9gzEK3mHw4i,0.973,0.588,1,-7.014,0.00214,0.196,128.007,43
6BX787r5M59aRtAcywwzr6,0.544,0.951,0,-5.183,0.0676,0.747,75.007,54
4fBY23b17BS1FwXE8FeyGG,0.614,0.94,3,-6.522,0.00317,0.72,140.031,6
6oWx00So8wCAopjyZ41F76,0.669,0.639,6,-5.175,0.0757,0.523,75.18,7
6xQjgKUjjKgLDfOibSRyRM,0.8,0.887,9,-5.038,0.113,0.526,109.988,24
4zOfy9kqJlG0ZXvcaSh4gv,0.486,0.617,5,-7.115,0.0954,0.417,138.015,8
0ett0qCHbl0vdSRFhRSkMc,0.485,0.699,2,-6.017,0.096,0.242,140.096,8
1hu2dRGo6kxbvc7NuNGD4v,0.553,0.662,8,-6.454,0.342,0.561,98.368,36
0GDz2tPdh6FbxJxM75SQB4,0.426,0.599,11,-7.737,0.0198,0.102,91.995,51
7Kpqjspw4Y7HrvItIRcBiW,0.657,0.941,8,-3.919,0.0476,0.879,136.202,34
7pAq1IXYZpL42HchCminu6,0.66,0.797,5,-6.096,0.00646,0.674,110.955,9
21pySLskKIKrhDziCX5ojQ,0.671,0.685,11,-5.762,0.00165,0.368,118.449,24
4kLLWz7srcuLKA7Et40PQR,0.743,0.766,0,-6.375,0.0873,0.61,127.96,68
2CvOqDpQIMw69cCzWqr5yr,0.422,0.712,11,-5.907,0.273,0.471,78.454,36
7Lf7oSEVdzZqTA0kEDSlS5,0.624,0.654,8,-6.582,0.577,0.564,73.898,42
6TfBA04WJ3X1d1wXhaCFVT,0.55,0.917,0,-3.159,0.00428,0.601,126.115,39
0JiY190vktuhSGN6aqJdrt,0.534,0.87,11,-3.078,0.000334,0.462,126.019,0
2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0.237,0.871,107.657,15
2cMTIlktg3M9mXYqCPqw1J,0.881,0.774,1,-6.068,0.00986,0.759,112.968,4
1nInOsHbtotAmEOQhtvnzP,0.562,0.939,0,-4.282,0.046,0.684,116.044,39
73qbBlEAcm2HfnAaSnP1II,0.469,0.689,9,-7.017,0.00607,0.531,126.505,0
7abHWCVudMJ6Lo7hejEsjr,0.607,0.716,0,-5.674,0.00379,0.774,129.891,2
3lWEKwBNo9IbE9pdKC5NU6,0.538,0.621,5,-3.358,0.0383,0.372,79.024,32
0tldYKX9sQsDs41lJxdcp8,0.418,0.721,8,-2.736,0.0485,0.234,144.06,18
0lYS1tJg3r6ATe9bRPB0Hu,0.627,0.81,2,-5.296,0.0125,0.409,119.98,13
6QFCMUUq1T2Vf5sFUXcuQ7,0.601,0.843,0,-4.87,0.000704,0.534,128.002,39
62zFEHfAYl5kdHYOivj4BC,0.67,0.855,0,-3.035,0.0124,0.648,120.05,39
1RK5DiXAYnRZk1fEjnytdp,0.772,0.851,7,-4.343,0.0149,0.27,91.034,14
6F6TsdD0ijquDSjcr9lgIt,0.704,0.793,8,-2.266,0.0488,0.412,127.96,50
0R7YVi7w41Dr9jU5vblAok,0.813,0.732,7,-5.636,0.0597,0.731,130.02,69
6wPsHct4yJfplE3nA9qvac,0.903,0.864,1,-3.763,0.0212,0.961,120.06,61
107ct6t9kseeQWTyeRgcdO,0.801,0.726,6,-5.567,0.0412,0.489,113.98,20
629MXzH7txguTIePdNXOWY,0.549,0.945,7,-4.351,0.031,0.565,93.998,66
7lkWwu9w10hT11OwdWVaSx,0.577,0.886,2,-3.031,0.00562,0.616,127.959,39
3yXMgnyHN4o5bL68RfWRpC,0.428,0.59,1,-6.187,0.102,0.305,120.38,8
5M9jOReAKGZ2AttVefFjTY,0.575,0.831,0,-5.972,0.00406,0.377,127.991,13
26VoTpuAj0omJ4gnu8D73j,0.721,0.887,11,-3.095,0.00973,0.678,125.987,34
5dajiBFiQxyOkmFglyTkvg,0.498,0.566,1,-7.381,0.00587,0.267,141.872,8
1MkiqU0AvKhjOZdL6I7NQS,0.482,0.872,2,-4.813,0.000518,0.532,152.888,22
6EzSy7WxNCazx3csu7lxdV,0.602,0.758,0,-6.864,0.00569,0.368,100.017,29
4b8ssS2AaEUIzOCDlH0aOT,0.524,0.902,0,-4.655,0.00994,0.657,128.009,39
6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2,-3.131,0.25,0.382,113.324,68
36ux3YuUsGTWPT8fXclS45,0.62,0.869,1,-5.252,0.0181,0.76,151.684,25
3LUWWox8YYykohBbHUrrxd,0.736,0.817,8,-4.9,0.00987,0.653,119.95,9
6tWkTeLF2WmjTA1cyS2QEp,0.63,0.842,2,-5.946,0.000342,0.826,139.943,61
5gsQegOEB7admETkL6ckUL,0.583,0.879,10,-4.171,0.0745,0.46,139.943,0
4gbVRS8gloEluzf0GzDOFc,0.742,0.713,1,-5.522,0.0205,0.879,120.032,61
6s8nHXTJVqFjXE4yVZPDHR,0.762,0.863,0,-3.689,0.015,0.965,106.012,15
2chyJjEMYj397jz1QLEGO7,0.619,0.971,7,-3.045,0.0526,0.295,122.552,18
0COqiPhxzoWICwFCS4eZcp,0.331,0.943,4,-3.188,0.00721,0.296,94.612,63
70VjMtwhm3Q2HBQeJnPfmh,0.64,0.646,9,-7.572,0.00364,0.415,124.992,31
14iN3o8ptQ8cFVZTEmyQRV,0.699,0.76,5,-3.173,0.00223,0.696,129.996,9
1ctdfJSzp6qF2iDAVdDrfl,0.584,0.699,1,-6.065,6.52e-05,0.585,82.499,54
0uZLH0WbxzanoJmPLsfJrk,0.559,0.657,3,-4.642,0.068,0.103,122.637,13
24XYN83OSTD83zvFWadiLa,0.582,0.874,7,-6.577,0.00317,0.302,114.973,18
6MDl3PCIz6h6ImkUpqurvE,0.633,0.695,10,-6.789,0.0277,0.555,165.244,55
18n3RlT0UNcy2yHImHy8IT,0.773,0.758,1,-4.993,0.0422,0.925,144.033,61
4OeDZhsYg6pA0QYlzeD9pQ,0.65,0.639,8,-6.176,0.0158,0.678,120.0,31
33dW62NGW8qEGUvjxU5EC9,0.443,0.828,5,-4.378,0.146,0.586,78.807,54
44FAj28ivN0HJ0xVYwQ9nL,0.824,0.806,1,-3.438,0.0506,0.894,127.961,61
4ycxTFeO4ZADJwJZaMGMYb,0.726,0.931,11,-4.152,0.0218,0.796,126.976,34
1RDNH7V9Odx6gOZJ4Siehj,0.69,0.897,11,-4.696,0.0142,0.849,140.05,34
0U10zFw4GlBacOy9VDGfGL,0.735,0.766,1,-4.485,0.025,0.6,127.985,68
6GREIx79VAYuT0DYDGTIJh,0.567,0.888,10,-3.201,0.0228,0.41,129.962,0
7HacCTm33hZYYN8DXpCYuG,0.648,0.942,10,-2.881,0.021,0.73,129.007,34
1CQ2cMfrmFM1YdfmjENKVE,0.494,0.951,9,-4.237,0.000569,0.441,160.025,48
7gar9J7OVfmOVPilkwWODC,0.689,0.915,9,-5.348,0.0227,0.492,124.045,0
6YZdkObH88npeKrrkb8Ggf,0.716,0.908,8,-3.254,0.0858,0.869,91.03,59
76FZM38RC8XaAjJ77CVTNe,0.623,0.734,9,-5.95,0.0162,0.372,107.853,14
0g5EKLgdKvNlln7TNqBByK,0.583,0.695,9,-5.336,0.0141,0.224,104.879,14
57kR5SniQIbsbVoIjjOUDa,0.407,0.725,5,-5.346,0.0141,0.247,196.093,53
2YWjW3wwQIBLNhxWKBQd16,0.723,0.809,7,-3.081,0.00346,0.274,98.007,14
6kBXZ8j8IuJeRjb6kV6fol,0.704,0.784,7,-4.463,0.00283,0.656,100.083,66
02M6vucOvmRfMxTXDUwRXu,0.747,0.705,9,-5.137,0.0128,0.56,136.024,24
5a7NdkF09AfD0H607eiOkX,0.702,0.705,0,-6.666,0.258,0.743,154.911,25
285HeuLxsngjFn4GGegGNm,0.596,0.73,9,-4.091,0.24,0.525,85.979,36
1QV6tiMFM6fSOKOGLMHYYg,0.851,0.806,4,-4.62,0.118,0.787,118.999,3
51RBDu31r3ynFswDJmidLW,0.817,0.853,4,-5.915,0.00868,0.605,126.951,9
2lh102c4YiTbDeC1dKum01,0.569,0.899,11,-4.654,0.000958,0.585,128.049,0
2U2ONBrf1HJCDxQlynpD6J,0.731,0.915,0,-4.453,0.00191,0.789,127.086,61
39IwhUzRgupGFdmlgrj7uG,0.646,0.844,5,-4.569,0.0537,0.101,97.915,14
6uqAo0E8nK5jlqKnbTynDa,0.63,0.772,9,-6.088,0.00235,0.374,119.984,50
6PODmvBrHfIn4LlafObDDB,0.531,0.942,7,-3.505,0.279,0.496,172.035,21
19PKQVapaz1hhLhnU2IaGM,0.815,0.688,7,-6.136,0.00336,0.699,112.022,28
75lo8VozcCLRG9WGG674iD,0.571,0.873,0,-3.382,0.0807,0.613,139.691,39
0SkLi1qOUrTlSVhD3RXFgK,0.669,0.994,1,-5.518,0.00296,0.76,142.013,61
5AzuRUQBFH1xtxZlUtT0VJ,0.569,0.747,8,-5.634,0.00273,0.549,127.94,0
18VfHIPaCo0s6FTi1Fnp6T,0.602,0.691,7,-5.197,0.0548,0.206,127.967,18
548e8kJ1vpf8SZnWTOVS2X,0.544,0.78,10,-3.811,0.0161,0.466,147.958,0
5OrX4PR74Ttezdj5soO1BV,0.545,0.649,6,-4.062,0.143,0.297,99.099,14
7IohFKIwrb75c4XaqX7WWo,0.535,0.796,0,-3.446,0.00473,0.282,128.954,13
01TuObJVd7owWchVRuQbQw,0.797,0.608,6,-6.096,0.00112,0.402,127.999,20
5VAKwJzAJgpysx7FL9W6MJ,0.608,0.614,2,-3.727,0.227,0.402,127.884,52
4wWe3qI7pyxkNVVA3XTYoN,0.49,0.72,9,-3.797,0.0691,0.428,125.993,0
7sn0OyaKn1XKx18JjUZkSw,0.653,0.928,1,-3.937,0.00213,0.239,150.025,13
2GyA33q5rti5IxkMQemRDH,0.687,0.761,9,-4.582,0.102,0.743,113.939,59
3CzukmgUvFJUbwWS5fRZfp,0.572,0.701,8,-5.188,0.0523,0.34,149.964,18
5FZi3EVNr3FfCwCwAGfxUs,0.532,0.861,6,-3.069,0.00196,0.377,127.954,18
2E2osqbOgSCvgaoH5WY5wq,0.658,0.793,4,-4.649,0.0638,0.344,127.97,13
3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0.0462,0.648,169.977,41
3Frb3dNACuEXjDJMgdKA9e,0.692,0.792,6,-4.599,0.00889,0.431,127.989,31
5drBLK41GUnnWt32JPlexx,0.519,0.731,8,-5.009,0.0359,0.301,128.066,18
6WLArSQvdGhiuTgyoX7HkB,0.448,0.561,6,-4.003,0.131,0.219,137.949,8
3eBxSM7L8AL5wcYd1t4NC0,0.611,0.732,0,-6.078,0.262,0.375,111.984,29
5yFDS6dDzjjmGFVaYcwPAB,0.629,0.726,0,-9.679,0.205,0.473,123.974,2
7hiBhOh4s8G0xmGYBAjyuw,0.685,0.815,11,-4.494,0.0616,0.4,165.369,55
4CDIEKHMb2MBgvgHBkhiJD,0.618,0.746,10,-5.476,0.0553,0.75,75.272,59
1DJQZMuGTdE3MN0nwfIH7v,0.775,0.887,6,-4.668,0.0579,0.732,99.966,3
0gJvqi9QyASOCtJu99tytc,0.587,0.583,5,-5.284,0.248,0.15,139.92,8
5FcbLrXeBPqtOUTEt6e38v,0.571,0.791,5,-5.091,0.00105,0.342,120.067,31
3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,1,-6.161,0.0421,0.103,89.917,32
3DDxYAT7Nuj0tfkHICWYi3,0.664,0.712,1,-4.847,0.393,0.221,111.976,46
13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,0.0372,0.786,130.027,69
6HFbq7cewJ7rPiffV0ciil,0.545,0.675,6,-6.474,0.00617,0.162,124.97,18
3oL3XRtkP1WVbMxf7dtTdu,0.687,0.792,1,-4.023,0.000802,0.864,133.962,61
7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,0.164,0.124,138.178,8
22yDwXNiJlO7UOPud3q2fm,0.503,0.699,9,-6.204,0.0913,0.36,86.047,36
4kPj9bSq11ngSO3M4OX2fc,0.663,0.852,7,-5.173,0.122,0.807,170.048,21
3PocQjgKV9KNY4IdC04FHJ,0.636,0.771,9,-5.337,0.404,0.422,80.002,36
2sQ8XbHuqohGcp6HMXnfqQ,0.353,0.257,11,-11.396,0.24,0.1,184.085,19
